,zone,data,time
0,부안상설시장,1325.0,2021-11-30 00:00:00.0
1,부안시외버스터미널,1487.0,2021-11-30 00:00:00.0
2,부안초등학교,1100.0,2021-11-30 00:00:00.0
3,풍류매화 상가거리,1486.0,2021-11-30 00:00:00.0
4,풍류매화 주택가,951.0,2021-11-30 00:00:00.0
5,풍류주택가,1806.0,2021-11-30 00:00:00.0
